"ENTREZID","logFC"
66826,0.25881363
108160,0.106696921
546325,-0.20461433
67391,0.179891644
628923,0.525453545
11835,-0.130239097
620592,-0.112423969
54601,0.021509647
26549,0.268442836
75443,-0.105690373
67683,-0.072883157
80903,0.382798058
279572,0.516079316
78134,0.08463384
237010,-0.820677779
237009,0.114882429
100039319,0.086927399
68792,-0.965877366
71703,-0.429547793
70237,0.276899968
66889,-0.679533252
19139,-0.067901085
751551,0.188113619
434863,0.473037962
18639,-0.075355654
14163,-0.052966805
207375,0.458908443
723947,0.237987661
24061,0.266127867
245670,-0.516860707
245671,0.60586815
56360,-0.048780496
66106,0.169065814
382252,-0.216766188
110094,0.179782177
108012,0.276641317
69656,0.025870421
68854,0.579942697
102991,0.363113298
12728,-0.062841713
54651,0.179585353
18824,0.457389451
54634,-0.672860277
69824,1.193173349
22376,-0.494874734
53627,0.18290468
54632,-0.176375964
13058,-0.351949038
51795,-0.271058219
71458,-0.052581351
69155,-0.206834686
100043002,-0.013331821
75905,-0.29685206
20964,-0.102039646
18636,0.02876194
13712,-0.197536074
100040781,-0.20711016
77286,0.836340358
56526,-0.028398798
104369,0.579797695
54405,-0.535503008
16784,0.111199084
331401,-0.393077481
56501,0.292402209
209224,0.029096159
171170,1.022304168
14735,-0.160676014
331578,0.089680938
22441,-0.225012679
320923,0.518479957
19655,-0.222752687
353374,-0.521860229
14168,0.87767152
751545,-0.202691188
14396,0.53803244
100504429,0.107307494
27084,0.045672722
245469,-0.369028105
16728,-0.044774724
14069,0.594813253
102866,0.078781845
19108,0.14410641
546336,-0.154628287
14933,-0.04345978
18968,-0.030505046
270624,0.622939746
236915,0.619847947
72345,0.046761376
70392,1.049738444
245522,-0.280962335
278180,0.850867348
16186,-0.194283628
56364,0.097172164
12766,-0.14843105
331480,0.268833765
11306,-0.264837417
50887,-0.167382796
12662,-0.193062883
100151772,0.350031882
30058,-0.526712245
11605,-0.311583713
215693,0.110281031
100316820,0.26678076
56397,-0.533297751
83555,0.19829555
53380,-0.87809514
50790,0.494839251
546387,0.299289935
75625,-0.524177596
207474,0.2378804
100073351,0.114280305
382253,0.083887575
353170,-0.033745541
56078,-0.073655249
20438,-0.394942664
76763,-0.3300912
245695,0.147795703
170744,0.731054775
170743,0.709326304
110639,-0.396742611
15159,-0.093873366
100041550,0.042372355
619557,0.331741954
17318,0.329949035
170942,1.006945096
100504725,0.404050909
100504642,-0.222014908
102638331,-0.791087613
347740,-1.182124232
100041194,0.476767339
66197,0.283723998
99650,-0.485661465
100503842,-0.212986269
97998,0.518770304
432999,-0.416854629
69556,-0.48240405
12408,0.273183403
102632516,0.827545796
54342,0.010402431
78832,-0.325005767
22381,-0.243406771
74600,-0.205618329
66242,-0.146711257
384081,0.173318182
73112,0.20664204
407785,-0.316922149
100502937,0.152216951
11867,-0.031911203
12417,-0.247641303
30932,-0.07591794
68240,-0.102708655
69953,-0.829949333
105244007,-0.444690169
100124438,-0.420290817
100316832,-0.743702666
100316681,0.685283233
100628629,0.526962848
20905,0.161014197
100316697,-0.365787648
735256,0.172573665
100316779,0.637882491
14455,-0.162981295
100040724,0.528114099
66961,0.060068774
75745,0.333450296
100504267,0.524357382
